DATE,EURONTD156N,USDONTD156N,DEXUSEU,rateDiff,rateDiffPctChange,FXPctChange
2012-05-02,0.255,0.147,1.3154,0.10800000000000001,-0.02579830416741813,-0.005669362763625396
2012-05-03,0.255,0.147,1.3147,0.10800000000000001,0.0,-0.0005321575186254535
2012-05-04,0.255,0.147,1.3091,0.10800000000000001,0.0,-0.004259526888263476
2012-05-08,0.25356999999999996,0.147,1.3015,0.10656999999999997,-0.013240740740741108,-0.005805515239477366
2012-05-09,0.25356999999999996,0.147,1.2954,0.10656999999999997,0.0,-0.004686899731079497
2012-05-10,0.25356999999999996,0.148,1.2959,0.10556999999999997,-0.009383503800319049,0.0003859811641191424
2012-05-11,0.25356999999999996,0.149,1.2937,0.10456999999999997,-0.009472387989012065,-0.001697661856624677
2012-05-14,0.25356999999999996,0.15,1.2847,0.10356999999999997,-0.00956297217175095,-0.006956790600603058
2012-05-15,0.25356999999999996,0.1515,1.2769,0.10206999999999997,-0.01448295838563296,-0.006071456371137263
2012-05-16,0.25356999999999996,0.1555,1.273,0.09806999999999996,-0.03918879200548653,-0.003054272065157848
2012-05-17,0.25356999999999996,0.1545,1.2709,0.09906999999999996,0.010196798205363455,-0.0016496465043205344
2012-05-18,0.25356999999999996,0.155,1.2721,0.09856999999999996,-0.005046936509538691,0.0009442127626091423
2012-05-21,0.25356999999999996,0.1555,1.2769,0.09806999999999996,-0.005072537283149048,0.0037732882635013176
2012-05-22,0.25643,0.1555,1.2735,0.10092999999999999,0.029162842867340055,-0.002662698723470802
2012-05-23,0.25786,0.156,1.2569,0.10185999999999998,0.009214306945407591,-0.01303494307027886
2012-05-24,0.2575,0.153,1.2583,0.10450000000000001,0.025917926565875105,0.0011138515395019422
2012-05-25,0.2575,0.153,1.2518,0.10450000000000001,0.0,-0.0051656997536357885
2012-05-29,0.2575,0.154,1.2488,0.10350000000000001,-0.009569377990430672,-0.002396548969484047
2012-05-30,0.2575,0.154,1.2405,0.10350000000000001,0.0,-0.006646380525304307
2012-05-31,0.2575,0.156,1.2364,0.1015,-0.019323671497584516,-0.003305118903667914
2012-06-01,0.2575,0.157,1.242,0.1005,-0.009852216748768461,0.004529278550631011
2012-06-06,0.26036,0.159,1.2535,0.10135999999999998,0.008557213930348029,0.0092592592592593
2012-06-07,0.26036,0.159,1.2568,0.10135999999999998,0.0,0.0026326286398083987
2012-06-08,0.26036,0.1595,1.2482,0.10085999999999998,-0.004932912391475974,-0.0068427753023551086
2012-06-11,0.26036,0.1595,1.2504,0.10085999999999998,0.0,0.0017625380547989788
2012-06-12,0.25893,0.1595,1.2477,0.09942999999999999,-0.014178068609954297,-0.002159309021113165
2012-06-13,0.26036,0.1605,1.2596,0.09985999999999998,0.004324650507894878,0.009537549090326225
2012-06-14,0.26036,0.1605,1.2608,0.09985999999999998,0.0,0.0009526833915527444
2012-06-15,0.26036,0.1625,1.2633,0.09785999999999997,-0.020028039254956997,0.0019828680203046734
2012-06-18,0.26036,0.1625,1.2578,0.09785999999999997,0.0,-0.004353676878017909
2012-06-19,0.26036,0.164,1.2692,0.09635999999999997,-0.015328019619865185,0.009063444108761365
2012-06-20,0.26179,0.165,1.2703,0.09679000000000001,0.00446243254462475,0.0008666876772769339
2012-06-21,0.26179,0.166,1.2586,0.09579000000000001,-0.010331645831180958,-0.009210422734787116
2012-06-22,0.26179,0.166,1.2545,0.09579000000000001,0.0,-0.0032575877959637456
2012-06-25,0.26179,0.166,1.248,0.09579000000000001,0.0,-0.005181347150258975
2012-06-26,0.26179,0.167,1.2471,0.09479000000000001,-0.010439503079653467,-0.0007211538461537881
2012-06-27,0.26179,0.1665,1.2457,0.09529000000000001,0.005274818018778271,-0.0011226044423061632
2012-06-28,0.26179,0.1675,1.2433,0.09429000000000001,-0.0104942806170637,-0.0019266275989403558
2012-06-29,0.2625,0.1695,1.2668,0.093,-0.013681196309258792,0.01890131102710524
2012-07-02,0.26036,0.168,1.2584,0.09235999999999997,-0.006881720430107818,-0.006630880959898944
2012-07-03,0.25429,0.17,1.262,0.08429,-0.08737548722390609,0.0028607755880483143
2012-07-05,0.25,0.1705,1.2384,0.07949999999999999,-0.05682761893463062,-0.01870047543581621
2012-07-06,0.23786,0.1705,1.2283,0.06735999999999998,-0.15270440251572348,-0.008155684754521997
2012-07-09,0.23356999999999997,0.1705,1.2299,0.06306999999999996,-0.06368764845605723,0.0013026133680698049
2012-07-10,0.23214,0.1705,1.2255,0.06164,-0.02267322023148821,-0.0035775266281811158
2012-07-11,0.07,0.169,1.2244,0.099,0.6060999351070735,-0.0008975928192574978
2012-07-12,0.06443,0.169,1.2199,0.10457000000000001,0.056262626262626236,-0.0036752695197647123
2012-07-13,0.058710000000000005,0.169,1.2232,0.11029,0.05470020082241556,0.0027051397655546428
2012-07-16,0.05442999999999999,0.169,1.2267,0.11457000000000002,0.03880678211986588,0.0028613472858076694
2012-07-17,0.05014,0.169,1.2234,0.11886000000000002,0.03744435716156058,-0.0026901442895572725
2012-07-18,0.04286,0.169,1.2261,0.12614,0.061248527679622855,0.002206964198136374
2012-07-19,0.04,0.168,1.2257,0.128,0.01474552084984948,-0.0003262376641383069
2012-07-20,0.03714,0.1665,1.2176,0.12936,0.010625000000000107,-0.006608468630170505
2012-07-23,0.03429,0.1655,1.2126,0.13121,0.014301175015460688,-0.004106438896189335
2012-07-24,0.028,0.1625,1.2062,0.1345,0.025074308360643283,-0.00527791522348664
2012-07-25,0.02586,0.1629,1.2132,0.13704,0.018884758364312138,0.005803349361631627
2012-07-26,0.02586,0.1629,1.228,0.13704,0.0,0.012199142762940873
2012-07-27,0.02586,0.1624,1.237,0.13654,-0.0036485697606538636,0.007328990228013144
2012-07-30,0.02514,0.1624,1.225,0.13726,0.005273180020506807,-0.009700889248181133
2012-07-31,0.025,0.1614,1.2315,0.1364,-0.006265481567827469,0.0053061224489796555
2012-08-01,0.025,0.1599,1.2299,0.1349,-0.010997067448680342,-0.0012992285830288886
2012-08-02,0.025,0.1594,1.2149,0.1344,-0.003706449221645647,-0.01219611350516292
2012-08-03,0.025,0.1589,1.239,0.13390000000000002,-0.0037202380952379155,0.019837023623343386
2012-08-06,0.025,0.1584,1.2422,0.13340000000000002,-0.0037341299477221535,0.002582728006456758
2012-08-07,0.025,0.1564,1.2422,0.13140000000000002,-0.014992503748125996,0.0
2012-08-08,0.025,0.1544,1.2364,0.12940000000000002,-0.015220700152207,-0.00466913540492675
2012-08-09,0.025,0.1534,1.2278,0.12840000000000001,-0.007727975270479193,-0.0069556777741830444
2012-08-10,0.023569999999999997,0.1534,1.2298,0.12983,0.011137071651090347,0.0016289297931260105
2012-08-13,0.023569999999999997,0.1514,1.2339,0.12783,-0.01540476007086189,0.0033338754268987802
2012-08-14,0.02286,0.1539,1.2329,0.13104000000000002,0.025111476179300762,-0.0008104384471998571
2012-08-15,0.02286,0.1529,1.2288,0.13004000000000002,-0.007631257631257604,-0.003325492740692826
2012-08-16,0.02214,0.1529,1.2356,0.13076000000000002,0.00553675792063979,0.005533854166666741
2012-08-17,0.02143,0.1524,1.2315,0.13097,0.0016059957173446548,-0.003318225963094834
2012-08-20,0.02143,0.1524,1.2343,0.13097,0.0,0.002273650020300444
2012-08-21,0.02143,0.1524,1.2472,0.13097,0.0,0.01045126792513984
2012-08-22,0.02143,0.1524,1.2472,0.13097,0.0,0.0
2012-08-23,0.02143,0.1514,1.2583,0.12997,-0.007635336336565657,0.008899935856317986
2012-08-24,0.02143,0.1514,1.2533,0.12997,0.0,-0.0039736151951044185
2012-08-28,0.02143,0.1514,1.2564,0.12997,0.0,0.0024734700390967035
2012-08-29,0.02143,0.1514,1.2538,0.12997,0.0,-0.0020694046482011563
2012-08-30,0.02,0.1514,1.2497,0.13140000000000002,0.011002539047472615,-0.0032700590205774205
2012-08-31,0.02143,0.1504,1.2578,0.12897,-0.018493150684931625,0.006481555573337516
2012-09-04,0.02,0.1514,1.2566,0.13140000000000002,0.018841591067690233,-0.0009540467482906934
2012-09-05,0.02,0.1514,1.2603,0.13140000000000002,0.0,0.002944453286646498
2012-09-06,0.02,0.1529,1.2626,0.13290000000000002,0.011415525114155223,0.0018249623105610624
2012-09-07,0.02,0.1524,1.2796,0.13240000000000002,-0.003762227238525262,0.013464280057025269
2012-09-10,0.02,0.1524,1.2795,0.13240000000000002,0.0,-7.814942169426242e-05
2012-09-11,0.02,0.1524,1.2858,0.13240000000000002,0.0,0.0049237983587338
2012-09-12,0.02,0.1524,1.2894,0.13240000000000002,0.0,0.002799813345776947
2012-09-13,0.02,0.1524,1.2912,0.13240000000000002,0.0,0.0013959981386690856
2012-09-14,0.02,0.1539,1.3142,0.13390000000000002,0.011329305135951762,0.017812887236679176
2012-09-17,0.02,0.1529,1.3125,0.13290000000000002,-0.007468259895444418,-0.0012935626236494357
2012-09-18,0.02,0.1519,1.3051,0.13190000000000002,-0.007524454477050413,-0.005638095238095331
2012-09-19,0.01857,0.1519,1.3065,0.13333,0.010841546626231935,0.0010727147345030996
2012-09-20,0.01786,0.1514,1.2948,0.13354,0.001575039375984355,-0.008955223880596996
2012-09-21,0.01786,0.1514,1.299,0.13354,0.0,0.0032437442075996525
2012-09-24,0.01786,0.1514,1.2909,0.13354,0.0,-0.0062355658198613995
2012-09-25,0.01786,0.1509,1.2945,0.13304,-0.003744196495432117,0.0027887520334650695
2012-09-26,0.01786,0.1509,1.2852,0.13304,0.0,-0.007184241019698834
2012-09-27,0.01786,0.1516,1.2874,0.13374000000000003,0.005261575466025459,0.0017117958294430302
2012-09-28,0.01786,0.1516,1.2856,0.13374000000000003,0.0,-0.001398166847910498
2012-10-01,0.01643,0.1501,1.29,0.13367,-0.0005234036189623037,0.0034225264467953043
2012-10-02,0.015,0.1501,1.2951,0.1351,0.010697987581356871,0.0039534883720928615
2012-10-03,0.01571,0.1521,1.2909,0.13639,0.00954848260547747,-0.0032429928190873536
2012-10-04,0.01429,0.1521,1.3001,0.13781000000000002,0.010411320478040942,0.007126810752188462
2012-10-05,0.01429,0.1531,1.3059,0.13881000000000002,0.007256367462448399,0.004461195292669862
2012-10-09,0.01429,0.1531,1.2876,0.13881000000000002,0.0,-0.014013324144268258
2012-10-10,0.01429,0.1525,1.2888,0.13821,-0.004322455154527893,0.0009319664492077884
2012-10-11,0.01429,0.1525,1.2928,0.13821,0.0,0.0031036623215394687
2012-10-12,0.01429,0.1525,1.2946,0.13821,0.0,0.0013923267326731992
2012-10-15,0.01571,0.1535,1.295,0.13779,-0.003038853917951001,0.0003089757454040054
2012-10-16,0.01429,0.1545,1.3036,0.14021,0.01756295812468256,0.006640926640926859
2012-10-17,0.013569999999999999,0.1535,1.3133,0.13993,-0.001997004493260124,0.007440932801472622
2012-10-18,0.013569999999999999,0.1535,1.3106,0.13993,0.0,-0.0020558897433944345
2012-10-19,0.013569999999999999,0.1535,1.3022,0.13993,0.0,-0.0064092781931939236
2012-10-22,0.013569999999999999,0.1535,1.3063,0.13993,0.0,0.0031485178927967983
2012-10-23,0.013569999999999999,0.1535,1.2971,0.13993,0.0,-0.007042792620378213
2012-10-24,0.01286,0.1535,1.2946,0.14064,0.005073965554205584,-0.0019273764551691608
2012-10-25,0.01286,0.1545,1.2958,0.14164,0.0071103526734925815,0.0009269272362120162
2012-10-26,0.01286,0.1535,1.2938,0.14064,-0.007060152499294037,-0.0015434480629726854
2012-10-29,0.01286,0.1545,1.2906,0.14164,0.0071103526734925815,-0.0024733343638894123
2012-10-30,0.01429,0.155,1.2979,0.14071,-0.006565941824343335,0.005656283898961778
2012-10-31,0.01429,0.156,1.2958,0.14171,0.007106815436003222,-0.0016179983049541269
2012-11-01,0.01429,0.155,1.2937,0.14071,-0.0070566650201114856,-0.0016206204661213253
2012-11-02,0.01286,0.156,1.2848,0.14314,0.017269561509487552,-0.006879492927262976
2012-11-05,0.01286,0.156,1.279,0.14314,0.0,-0.0045143212951432865
2012-11-06,0.01286,0.1545,1.2818,0.14164,-0.010479251082855967,0.002189210320562962
2012-11-07,0.01286,0.1545,1.2759,0.14164,0.0,-0.004602902168825085
2012-11-08,0.01286,0.153,1.274,0.14014,-0.010590228748941,-0.0014891449173133342
2012-11-09,0.01286,0.154,1.2715,0.14114,0.0071357214214358144,-0.001962323390894749
2012-11-13,0.01429,0.153,1.2716,0.13871,-0.01721694771149207,7.864726700756997e-05
2012-11-14,0.01429,0.1535,1.274,0.13921,0.00360464277990058,0.0018873859704309215
2012-11-15,0.01286,0.1545,1.2783,0.14164,0.01745564255441412,0.0033751962323391727
2012-11-16,0.013569999999999999,0.1545,1.2715,0.14093,-0.005012708274498623,-0.005319565047328445
2012-11-19,0.013569999999999999,0.1545,1.2806,0.14093,0.0,0.007156901297679763
2012-11-20,0.013569999999999999,0.1545,1.2814,0.14093,0.0,0.0006247071685148153
2012-11-21,0.013569999999999999,0.1545,1.2816,0.14093,0.0,0.00015607928827843232
2012-11-23,0.013569999999999999,0.155,1.2959,0.14143,0.003547860640034095,0.011157927590511818
2012-11-26,0.013569999999999999,0.156,1.2966,0.14243,0.007070635650144874,0.0005401651361987003
2012-11-27,0.013569999999999999,0.159,1.294,0.14543,0.021062978305132374,-0.0020052444855775953
2012-11-28,0.013569999999999999,0.16,1.2923,0.14643,0.006876160352059513,-0.001313755795981475
2012-11-29,0.013569999999999999,0.16,1.2953,0.14643,0.0,0.002321442389537909
2012-11-30,0.013569999999999999,0.1605,1.301,0.14693,0.0034146008331625843,0.004400524974909281
2012-12-03,0.013569999999999999,0.1605,1.3066,0.14693,0.0,0.004304381245195943
2012-12-04,0.013569999999999999,0.16,1.3081,0.14643,-0.0034029810113659353,0.001148017756007924
2012-12-05,0.013569999999999999,0.16,1.3077,0.14643,0.0,-0.0003057870193410306
2012-12-06,0.013569999999999999,0.1625,1.2968,0.14893,0.01707300416581292,-0.00833524508679373
2012-12-07,0.013569999999999999,0.1625,1.2942,0.14893,0.0,-0.002004935225169646
2012-12-10,0.013569999999999999,0.1625,1.293,0.14893,0.0,-0.0009272137227631649
2012-12-11,0.013569999999999999,0.1615,1.2992,0.14793,-0.006714563889075431,0.0047950502706883835
2012-12-12,0.013569999999999999,0.1615,1.3038,0.14793,0.0,0.0035406403940887454
2012-12-13,0.013569999999999999,0.1615,1.3077,0.14793,0.0,0.002991256327657732
2012-12-14,0.013569999999999999,0.1625,1.3134,0.14893,0.006759954032312665,0.004358797889423949
2012-12-17,0.013569999999999999,0.164,1.3169,0.15043,0.010071845833613091,0.0026648393482564536
2012-12-18,0.013569999999999999,0.1635,1.3224,0.14993,-0.0033238050920694207,0.004176475055053475
2012-12-19,0.013569999999999999,0.1635,1.326,0.14993,0.0,0.0027223230490018846
2012-12-20,0.013569999999999999,0.1635,1.3224,0.14993,0.0,-0.002714932126696823
2012-12-21,0.015,0.1635,1.3166,0.14850000000000002,-0.009537784299339602,-0.004385964912280715
2012-12-24,0.015,0.1655,1.3179,0.15050000000000002,0.013468013468013407,0.0009873917666718413
2012-12-27,0.013569999999999999,0.167,1.3228,0.15343,0.01946843853820579,0.003718036269823033
2012-12-28,0.013569999999999999,0.1665,1.322,0.15293,-0.003258815094831502,-0.000604777744178997
2012-12-31,0.02071,0.168,1.3186,0.14729,-0.036879618125939984,-0.0025718608169440493
2013-01-02,0.013569999999999999,0.1655,1.3195,0.15193,0.03150247810441997,0.0006825420900955503
2013-01-03,0.013569999999999999,0.1665,1.311,0.15293,0.006581978542749889,-0.0064418340280408826
2013-01-04,0.013569999999999999,0.1665,1.3047,0.15293,0.0,-0.0048054919908466776
2013-01-07,0.013569999999999999,0.1645,1.3099,0.15093,-0.013077878768063878,0.0039855905572163675
2013-01-08,0.013569999999999999,0.164,1.3068,0.15043,-0.0033127940104684672,-0.0023665928696847693
2013-01-09,0.013569999999999999,0.164,1.3078,0.15043,0.0,0.0007652280379553122
2013-01-10,0.013569999999999999,0.1605,1.322,0.14693,-0.023266635644485834,0.010857929346995032
2013-01-11,0.013569999999999999,0.1595,1.3353,0.14593,-0.006805962022731871,0.010060514372163265
2013-01-14,0.013569999999999999,0.1595,1.3369,0.14593,0.0,0.001198232606904881
2013-01-15,0.013569999999999999,0.1595,1.3342,0.14593,0.0,-0.0020195975764828455
2013-01-16,0.013569999999999999,0.1635,1.3305,0.14993,0.0274104022476529,-0.0027731974216759214
2013-01-17,0.013569999999999999,0.1585,1.3356,0.14493,-0.033348896151537466,0.003833145434047225
2013-01-18,0.013569999999999999,0.158,1.3303,0.14443,-0.0034499413509970767,-0.003968253968253843
2013-01-22,0.013569999999999999,0.1605,1.3304,0.14693,0.017309423250017275,7.51710140569628e-05
2013-01-23,0.013569999999999999,0.1595,1.3308,0.14593,-0.006805962022731871,0.0003006614552014675
2013-01-24,0.013569999999999999,0.1565,1.3378,0.14293,-0.02055780168573973,0.00525999398857846
2013-01-25,0.013569999999999999,0.159,1.3456,0.14543,0.017491079549429855,0.005830467932426142
2013-01-28,0.013569999999999999,0.16,1.3459,0.14643,0.006876160352059513,0.0002229488703924254
2013-01-29,0.013569999999999999,0.157,1.3484,0.14343,-0.020487604998975617,0.0018574931272754558
2013-01-30,0.01643,0.155,1.3564,0.13857,-0.033884124660112924,0.005932957579353415
2013-01-31,0.015,0.154,1.3584,0.139,0.0031031247744823798,0.0014744913005013682
2013-02-01,0.01714,0.155,1.3692,0.13786,-0.008201438848920883,0.007950530035335523
2013-02-04,0.01714,0.155,1.3527,0.13786,0.0,-0.012050832602979789
2013-02-05,0.01714,0.156,1.3569,0.13886,0.007253735673871997,0.003104901308494057
2013-02-06,0.01714,0.154,1.3528,0.13686,-0.014402995823131204,-0.0030215933377552018
2013-02-07,0.01714,0.153,1.3382,0.13586,-0.007306736811340087,-0.010792430514488416
2013-02-08,0.01714,0.153,1.3366,0.13586,0.0,-0.0011956359288597396
2013-02-11,0.01714,0.154,1.3414,0.13686,0.007360518180479891,0.0035912015561871957
2013-02-12,0.01714,0.153,1.345,0.13586,-0.007306736811340087,0.002683763232443681
2013-02-13,0.01714,0.152,1.3448,0.13486,-0.007360518180479891,-0.00014869888475832482
2013-02-14,0.01714,0.154,1.3334,0.13686,0.014830194275545105,-0.008477096966091668
2013-02-15,0.01714,0.155,1.3362,0.13786,0.0073067368113399755,0.0020998950052497634
2013-02-19,0.01714,0.154,1.3387,0.13686,-0.007253735673871997,0.0018709773985929878
2013-02-20,0.01714,0.1555,1.335,0.13836,0.010960105217010074,-0.0027638754015089084
2013-02-21,0.01714,0.1565,1.3204,0.13936,0.007227522405319542,-0.010936329588014937
2013-02-22,0.01714,0.1565,1.3166,0.13936,0.0,-0.002877915783096041
2013-02-25,0.01714,0.1565,1.3172,0.13936,0.0,0.0004557192769254481
2013-02-26,0.01714,0.1565,1.3054,0.13936,0.0,-0.008958396598846008
2013-02-27,0.01714,0.1555,1.3104,0.13836,-0.007175660160734787,0.0038302436034933773
2013-02-28,0.01857,0.153,1.3079,0.13443,-0.028404163052905607,-0.001907814407814401
2013-03-01,0.01857,0.154,1.2988,0.13543,0.007438815740534066,-0.0069577184800061476
2013-03-04,0.01857,0.154,1.2996,0.13543,0.0,0.000615953187557805
2013-03-05,0.01857,0.154,1.3019,0.13543,0.0,0.0017697753154817253
2013-03-06,0.01786,0.153,1.299,0.13513999999999998,-0.0021413276231264655,-0.002227513633919709
2013-03-07,0.01786,0.155,1.3098,0.13713999999999998,0.014799467219180018,0.008314087759815347
2013-03-08,0.01857,0.155,1.2992,0.13643,-0.005177191191483077,-0.008092838601313268
2013-03-11,0.01857,0.155,1.3014,0.13643,0.0,0.0016933497536946174
2013-03-12,0.01857,0.155,1.3023,0.13643,0.0,0.0006915629322268302
2013-03-13,0.01857,0.155,1.2949,0.13643,0.0,-0.005682254472855752
2013-03-14,0.01857,0.153,1.2974,0.13443,-0.01465953236091766,0.0019306510155225887
2013-03-15,0.01857,0.153,1.3076,0.13443,0.0,0.007861877601356593
2013-03-18,0.01857,0.155,1.2956,0.13643,0.014877631481068132,-0.009177118384827154
2013-03-19,0.01929,0.156,1.2888,0.13671,0.0020523345305285545,-0.0052485334979933684
2013-03-20,0.01929,0.155,1.295,0.13571,-0.007314753858532641,0.004810676598386188
2013-03-21,0.02,0.156,1.2928,0.136,0.002136909586618607,-0.0016988416988417132
2013-03-22,0.02071,0.157,1.2996,0.13629,0.0021323529411763076,0.005259900990099098
2013-03-25,0.01929,0.157,1.2881,0.13771,0.010418959571502073,-0.008848876577408515
2013-03-26,0.02214,0.157,1.2858,0.13486,-0.02069566480284646,-0.0017855756540641199
2013-03-27,0.02214,0.156,1.2782,0.13386,-0.007415097137772553,-0.005910717063306925
2013-03-28,0.026430000000000002,0.156,1.2842,0.12957,-0.032048408785298244,0.004694101079643298
2013-04-02,0.023569999999999997,0.154,1.2836,0.13043,0.0066373388901752595,-0.0004672169444011054
2013-04-03,0.023569999999999997,0.154,1.2847,0.13043,0.0,0.0008569647865377394
2013-04-04,0.023569999999999997,0.154,1.2854,0.13043,0.0,0.0005448742897176118
2013-04-05,0.023569999999999997,0.154,1.3027,0.13043,0.0,0.01345884549556553
2013-04-08,0.023569999999999997,0.155,1.3008,0.13143,0.007666947788085521,-0.0014585092500192243
2013-04-09,0.023569999999999997,0.155,1.3092,0.13143,0.0,0.0064575645756457245
2013-04-10,0.023569999999999997,0.155,1.306,0.13143,0.0,-0.002444240757714544
2013-04-11,0.023569999999999997,0.155,1.3124,0.13143,0.0,0.00490045941807038
2013-04-12,0.023569999999999997,0.157,1.3094,0.13343,0.015217225899718523,-0.002285888448643747
2013-04-15,0.023569999999999997,0.157,1.3082,0.13343,0.0,-0.0009164502825720344
2013-04-16,0.023569999999999997,0.157,1.3141,0.13343,0.0,0.0045100137593641065
2013-04-17,0.023569999999999997,0.157,1.3049,0.13343,0.0,-0.007000989270223079
2013-04-18,0.023569999999999997,0.157,1.3072,0.13343,0.0,0.0017625871714306296
2013-04-19,0.023569999999999997,0.156,1.3066,0.13243,-0.00749456643933144,-0.00045899632802937074
2013-04-22,0.023569999999999997,0.155,1.305,0.13143,-0.007551159102922256,-0.0012245522730751635
2013-04-23,0.023569999999999997,0.154,1.3012,0.13043,-0.007608612949859261,-0.0029118773946360532
2013-04-24,0.023569999999999997,0.152,1.2997,0.12843,-0.015333895576171153,-0.0011527820473408168
2013-04-25,0.023569999999999997,0.15,1.3004,0.12643,-0.015572685509616102,0.000538585827498661
2013-04-26,0.023569999999999997,0.149,1.3024,0.12542999999999999,-0.007909515146721557,0.0015379883112889292
2013-04-29,0.023569999999999997,0.148,1.309,0.12443,-0.00797257434425569,0.0050675675675675436
2013-04-30,0.027860000000000003,0.147,1.3168,0.11914,-0.04251386321626616,0.005958747135217823
2013-05-02,0.023569999999999997,0.15,1.3066,0.12643,0.061188517710256685,-0.007746051032806789
2013-05-03,0.023569999999999997,0.15,1.3112,0.12643,0.0,0.0035205877850910117
2013-05-07,0.023569999999999997,0.1485,1.3085,0.12493,-0.01186427272008217,-0.002059182428309936
2013-05-08,0.023569999999999997,0.1485,1.3177,0.12493,0.0,0.007030951471150182
2013-05-09,0.023569999999999997,0.1475,1.3105,0.12393,-0.00800448251020569,-0.005464066175912663
2013-05-10,0.023569999999999997,0.146,1.2955,0.12243,-0.012103606874848682,-0.011446012972147979
2013-05-13,0.023569999999999997,0.1465,1.2981,0.12293,0.004083966348117363,0.002006947124662206
2013-05-14,0.023569999999999997,0.146,1.2969,0.12243,-0.004067355405515283,-0.0009244280101687874
2013-05-15,0.023569999999999997,0.145,1.2857,0.12143,-0.008167932696234614,-0.008635978101626862
2013-05-16,0.023569999999999997,0.147,1.2898,0.12343,0.016470394465947447,0.0031889243213814034
2013-05-17,0.023569999999999997,0.1465,1.2818,0.12293,-0.0040508790407518536,-0.00620251201736699
2013-05-20,0.023569999999999997,0.1464,1.2865,0.12283000000000001,-0.0008134710811029677,0.0036667186768606364
2013-05-21,0.023569999999999997,0.1464,1.291,0.12283000000000001,0.0,0.003497862417411568
2013-05-22,0.02214,0.1425,1.2864,0.12036,-0.020109093869575934,-0.003563129357087469
2013-05-23,0.023569999999999997,0.1389,1.2944,0.11533,-0.04179129278830174,0.006218905472636926
2013-05-24,0.025,0.135,1.292,0.11000000000000001,-0.04621520853203842,-0.001854140914709479
2013-05-28,0.025,0.1337,1.287,0.10870000000000002,-0.011818181818181728,-0.0038699690402477227
2013-05-29,0.025,0.1349,1.2944,0.1099,0.01103955841766302,0.00574980574980577
2013-05-30,0.025,0.1341,1.3042,0.1091,-0.007279344858962644,0.007571075401730631
2013-05-31,0.035710000000000006,0.1322,1.2988,0.09649,-0.11558203483043072,-0.004140469253182122
2013-06-03,0.026430000000000002,0.1338,1.3098,0.10737,0.11275779873562009,0.008469356328919098
2013-06-04,0.025,0.1343,1.3075,0.10930000000000001,0.017975225854521826,-0.0017559932814169565
2013-06-05,0.025,0.133,1.3088,0.10800000000000001,-0.011893870082342106,0.0009942638623325895
2013-06-06,0.027860000000000003,0.133,1.3248,0.10514000000000001,-0.02648148148148144,0.012224938875305735
2013-06-07,0.027860000000000003,0.1326,1.3242,0.10474,-0.003804451207913395,-0.00045289855072461194
2013-06-10,0.027860000000000003,0.1329,1.3234,0.10504,0.0028642352491883294,-0.0006041383476816931
2013-06-11,0.027860000000000003,0.1314,1.3278,0.10354,-0.014280274181264319,0.003324769533021188
2013-06-12,0.028569999999999998,0.1314,1.3354,0.10282999999999999,-0.0068572532354646,0.00572375357734578
2013-06-13,0.028569999999999998,0.1305,1.3314,0.10193,-0.008752309637265254,-0.0029953571963456938
2013-06-14,0.028569999999999998,0.129,1.333,0.10043,-0.01471598155596976,0.0012017425266637183
2013-06-17,0.028569999999999998,0.1308,1.3341,0.10223,0.017922931395001562,0.000825206301575454
2013-06-18,0.029289999999999997,0.1283,1.3407,0.09901,-0.03149760344321628,0.004947155385653268
2013-06-19,0.03071,0.1271,1.3404,0.09638999999999999,-0.026461973538026595,-0.0002237637055269026
2013-06-20,0.03143,0.1269,1.3214,0.09547000000000001,-0.009544558564166139,-0.014174873172187463
2013-06-21,0.03143,0.1303,1.3113,0.09887,0.03561328165915989,-0.007643408506129878
2013-06-24,0.03286,0.1316,1.3091,0.09874,-0.0013148578942046019,-0.0016777243956378474
2013-06-25,0.03429,0.1321,1.308,0.09781,-0.009418675308892066,-0.0008402719425558702
2013-06-26,0.03429,0.1319,1.3006,0.09760999999999999,-0.002044780697270321,-0.005657492354740112
2013-06-27,0.04,0.1289,1.3016,0.08889999999999998,-0.08923266058805457,0.0007688759034292225
2013-06-28,0.12429000000000001,0.125,1.301,0.0007099999999999884,-0.992013498312711,-0.0004609711124771154
2013-07-01,0.04,0.1245,1.306,0.08449999999999999,118.01408450704419,0.003843197540353671
2013-07-02,0.04,0.1263,1.3017,0.08629999999999999,0.02130177514792897,-0.0032924961715160572
2013-07-03,0.03929,0.1243,1.3005,0.08501,-0.014947856315179475,-0.0009218713989399552
2013-07-05,0.04,0.1253,1.2831,0.08529999999999999,0.0034113633690151524,-0.013379469434832814
2013-07-08,0.04,0.1243,1.2863,0.08429999999999999,-0.011723329425556872,0.0024939599407685087
2013-07-09,0.04,0.1251,1.2774,0.08509999999999998,0.009489916963226541,-0.006919070201352628
2013-07-10,0.04143,0.1251,1.2846,0.08367,-0.01680376028202102,0.005636449037106583
2013-07-11,0.04143,0.1209,1.3046,0.07946999999999999,-0.0501972032986735,0.015569048731122637
2013-07-12,0.04143,0.1202,1.3048,0.07877,-0.00880835535422142,0.000153303694619078
2013-07-15,0.04143,0.11979000000000001,1.3039,0.07836000000000001,-0.005205027294655218,-0.0006897608828938528
2013-07-16,0.04,0.11894,1.3144,0.07894000000000001,0.007401735579377178,0.008052764782575217
