TRADEDATE,ADMITTEDQUOTE,ADMITTEDVALUE,BEICLOSE,BID,BOARDID,BOARDNAME,BUYBACKDATE,CBRCLOSE,CLOSE,CLOSEAUCTIONPRICE,CLOSEPERIOD,CLOSEVAL,COUPONPERCENT,COUPONVALUE,CURRENCYID,DAILYCAPITALIZATION,DECIMALS,FACEUNIT,FACEVALUE,HIGH,HIGHBID,IRICPICLOSE,ISIN,ISSUESIZE,LASTPRICE,LASTTRADEDATE,LEGALCLOSEPRICE,LEGALOPENPRICE,LISTNAME,LOW,LOWOFFER,MARKETPRICE,MARKETPRICE2,MARKETPRICE3,MARKETPRICE3CUR,MARKETPRICE3TRADESVALUE,MARKETPRICE3TRADESVALUECUR,MONTHLYCAPITALIZATION,MP2VALTRD,MPVALTRD,NUMBID,NUMOFFER,NUMTRADES,OFFER,OFFERDATE,OPEN,OPENPERIOD,OPENVAL,PREV,PREVLEGALCLOSEPRICE,REGNUMBER,SECID,SHORTNAME,TRADINGSESSION,TRENDCLOSE,TRENDCLSPR,TRENDWAP,TRENDWAPPR,TYPE,VALUE,VOLUME,WAPRICE,WAVAL,YIELDLASTCOUPON,YIELDTOOFFER
2019-04-10,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3597.5,,,,,,,,,,3588.5,,,,,,,,,,,,,6.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,829727.0,231.0,3591.89177,,,
2019-04-11,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3569.81735,,,,,,,,,,3552.0,,,,,,,,,,,,,4.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,6521828.54,1827.0,3569.69269,,,
2019-04-12,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3593.46978,,,,,,,,,,3578.0,,,,,,,,,,,,,5.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,47996343.09,13357.0,3593.3475399999998,,,
2019-04-15,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3556.4890100000002,,,,,,,,,,3520.10717,,,,,,,,,,,,,6.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,38493473.05,10919.0,3525.36615,,,
2019-04-16,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3498.5,,,,,,,,,,3477.2940799999997,,,,,,,,,,,,,3.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,153196.38,44.0,3481.73594,,,
2019-04-17,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3565.38364,,,,,,,,,,3522.5,,,,,,,,,,,,,4.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,8797179.33,2482.0,3544.39135,,,
2019-04-18,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3556.5,,,,,,,,,,3544.0,,,,,,,,,,,,,2.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,71005.0,20.0,3550.25,,,
2019-04-19,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3610.0,,,,,,,,,,3602.5,,,,,,,,,,,,,5.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,594676.0,165.0,3604.0969700000005,,,
2019-04-22,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3602.5,,,,,,,,,,3596.0,,,,,,,,,,,,,4.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,582577.0,162.0,3596.15432,,,
2019-04-23,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3673.5,,,,,,,,,,3567.5,,,,,,,,,,,,,7.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,65647294.82,18119.0,3623.1190899999997,,,
2019-04-24,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3676.2988,,,,,,,,,,3628.0757,,,,,,,,,,,,,95.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,49232573.15,13545.0,3634.7414700000004,,,
2019-04-25,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3717.0,,,,,,,,,,3637.2017299999998,,,,,,,,,,,,,10.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,773845219.82,208663.0,3708.58859,,,
2019-04-26,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3653.3695,,,,,,,,,,3588.73,,,,,,,,,,,,,95.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,28924488.92,8052.0,3592.21175,,,
2019-04-29,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3618.3993200000004,,,,,,,,,,3590.0,,,,,,,,,,,,,4.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,48554319.58,13430.0,3615.3625799999995,,,
2019-04-30,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3680.0,,,,,,,,,,3576.5,,,,,,,,,,,,,4.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,36579881.4,10130.0,3611.0445600000003,,,
2019-05-02,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3753.5,,,,,,,,,,3671.31881,,,,,,,,,,,,,6.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,25480164.44,6887.0,3699.748,,,
2019-05-03,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3796.0,,,,,,,,,,3761.5,,,,,,,,,,,,,3.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,170547.5,45.0,3789.9444399999998,,,
2019-05-06,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3742.0,,,,,,,,,,3715.0,,,,,,,,,,,,,6.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,253886.0,68.0,3733.61765,,,
2019-05-07,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3848.88224,,,,,,,,,,3841.0,,,,,,,,,,,,,4.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,46241703.56,12021.0,3846.7435,,,
2019-05-08,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3853.0,,,,,,,,,,3756.0,,,,,,,,,,,,,94.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,448570099.49,119308.0,3759.7654799999996,,,
2019-05-10,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3754.5,,,,,,,,,,3738.7929799999997,,,,,,,,,,,,,3.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,56165286.6,15006.0,3742.85529,,,
2019-05-13,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3731.5,,,,,,,,,,3695.0,,,,,,,,,,,,,6.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,181504997.0,49094.0,3697.0912399999997,,,
2019-05-14,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3789.0,,,,,,,,,,3752.0,,,,,,,,,,,,,2.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,86407.0,23.0,3756.82609,,,
2019-05-15,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3803.3187799999996,,,,,,,,,,3727.18,,,,,,,,,,,,,93.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,462297677.52,123184.0,3752.90355,,,
2019-05-16,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3728.5,,,,,,,,,,3696.0767,,,,,,,,,,,,,88.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,30285434.9,8176.0,3704.1872399999997,,,
2019-05-17,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3699.0,,,,,,,,,,3686.0,,,,,,,,,,,,,3.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,314051190.0,85060.0,3692.1136899999997,,,
2019-05-20,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3701.3077,,,,,,,,,,3657.7067,,,,,,,,,,,,,85.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,31446687.72,8581.0,3664.6880100000003,,,
2019-05-21,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3659.0,,,,,,,,,,3609.5,,,,,,,,,,,,,3.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,4656999.5,1273.0,3658.2871200000004,,,
2019-05-22,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3624.0,,,,,,,,,,3619.0,,,,,,,,,,,,,2.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,79668.0,22.0,3621.2727299999997,,,
2019-05-23,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3617.278,,,,,,,,,,3548.2333,,,,,,,,,,,,,91.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,160184448.97,44670.0,3585.9514,,,
2019-05-24,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3586.5,,,,,,,,,,3563.0,,,,,,,,,,,,,5.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,59618665.05,16720.0,3565.70963,,,
2019-05-27,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3619.5,,,,,,,,,,3565.0,,,,,,,,,,,,,91.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,140695903.31,38882.0,3618.53565,,,
2019-05-28,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3654.0,,,,,,,,,,3619.5,,,,,,,,,,,,,2.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,106841022.0,29518.0,3619.5210399999996,,,
2019-05-29,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3682.5,,,,,,,,,,3641.5,,,,,,,,,,,,,3.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,98485.5,27.0,3647.6111100000003,,,
2019-05-29,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3682.5,,,,,,,,,,3641.5,,,,,,,,,,,,,3.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,98485.5,27.0,3647.6111100000003,,,
2019-05-30,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3679.0,,,,,,,,,,3670.0,,,,,,,,,,,,,2.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,36754.0,10.0,3675.4,,,
2019-05-31,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3739.8225,,,,,,,,,,3627.97,,,,,,,,,,,,,91.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,196237395.6,52612.0,3729.89804,,,
2019-06-03,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3851.3613,,,,,,,,,,3848.64,,,,,,,,,,,,,76.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,26407930.44,6858.0,3850.67519,,,
2019-06-04,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3892.3103100000003,,,,,,,,,,3858.635,,,,,,,,,,,,,75.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,26718336.3,6920.0,3861.03125,,,
2019-06-05,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3878.93108,,,,,,,,,,3870.0,,,,,,,,,,,,,4.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,83239533.24,21502.0,3871.24608,,,
2019-06-06,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3870.0,,,,,,,,,,3868.0,,,,,,,,,,,,,2.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,20550764.0,5313.0,3868.01506,,,
2019-06-07,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3865.76684,,,,,,,,,,3797.0,,,,,,,,,,,,,6.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,2576296.11,667.0,3862.5129100000004,,,
2019-06-10,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3847.17098,,,,,,,,,,3794.3156,,,,,,,,,,,,,74.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,606312194.18,158262.0,3831.0661700000005,,,
2019-06-11,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3818.7600799999996,,,,,,,,,,3763.0,,,,,,,,,,,,,9.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,1480032051.48,391057.0,3784.6964799999996,,,
2019-06-13,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3665.0,,,,,,,,,,3646.0,,,,,,,,,,,,,5.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,56280723.0,15393.0,3656.25434,,,
2019-06-14,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3655.0,,,,,,,,,,3648.71,,,,,,,,,,,,,83.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,25419430.98,6963.0,3650.64354,,,
2019-06-17,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3748.5,,,,,,,,,,3645.0,,,,,,,,,,,,,12.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,241493565.5,66126.0,3652.0213799999997,,,
2019-06-18,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3760.5,,,,,,,,,,3730.4846,,,,,,,,,,,,,6.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,24980036.91,6696.0,3730.59094,,,
2019-06-19,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3760.83,,,,,,,,,,3741.0,,,,,,,,,,,,,72.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,24458057.03,6506.0,3759.30788,,,
2019-06-20,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3871.29049,,,,,,,,,,3759.5,,,,,,,,,,,,,75.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,91288599.91,24025.0,3799.73361,,,
2019-06-21,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3815.0,,,,,,,,,,3775.0,,,,,,,,,,,,,2.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,99088725.0,26059.0,3802.47611,,,
2019-06-24,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3754.3264,,,,,,,,,,3717.185,,,,,,,,,,,,,77.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,70662350.23,18944.0,3730.0649399999998,,,
2019-06-25,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3679.0,,,,,,,,,,3668.0,,,,,,,,,,,,,3.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,29983889.0,8170.0,3669.99865,,,
2019-06-26,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3825.5,,,,,,,,,,3700.0,,,,,,,,,,,,,15.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,224022507.82,59720.0,3751.21412,,,
2019-06-27,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3910.0,,,,,,,,,,3802.5,,,,,,,,,,,,,15.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,1731120059.0,442837.0,3909.15858,,,
2019-06-28,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3790.0,,,,,,,,,,3754.0,,,,,,,,,,,,,4.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,15915109.0,4239.0,3754.4489299999996,,,
2019-07-01,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3764.5,,,,,,,,,,3735.0,,,,,,,,,,,,,4.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,114702015.5,30710.0,3735.00539,,,
2019-07-02,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3770.3333,,,,,,,,,,3717.5,,,,,,,,,,,,,76.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,23927547.53,6353.0,3766.33835,,,
2019-07-03,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3785.5,,,,,,,,,,3756.0,,,,,,,,,,,,,7.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,215227.5,57.0,3775.92105,,,
2019-07-04,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3837.065,,,,,,,,,,3783.6623,,,,,,,,,,,,,86.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,31707405.84,8276.0,3831.2476799999995,,,
2019-07-05,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3837.064,,,,,,,,,,3800.90794,,,,,,,,,,,,,86.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,152350747.23,39833.0,3824.73695,,,
2019-07-08,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3936.3914,,,,,,,,,,3831.1455,,,,,,,,,,,,,92.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,22051404.82,5617.0,3925.83315,,,
2019-07-09,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3939.5,,,,,,,,,,3889.0,,,,,,,,,,,,,9.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,94276611.5,24173.0,3900.0790799999995,,,
2019-07-10,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3971.5,,,,,,,,,,3894.4985,,,,,,,,,,,,,105.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,124274241.24,31602.0,3932.4802600000003,,,
2019-07-11,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3970.2924700000003,,,,,,,,,,3855.9074,,,,,,,,,,,,,93.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,129672258.48,33172.0,3909.08774,,,
2019-07-12,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3846.0,,,,,,,,,,3846.0,,,,,,,,,,,,,1.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,38460.0,10.0,3846.0,,,
2019-07-15,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3901.87656,,,,,,,,,,3863.5,,,,,,,,,,,,,79.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,68231436.69,17528.0,3892.7109,,,
2019-07-16,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3895.5,,,,,,,,,,3856.5,,,,,,,,,,,,,38.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,73103069.5,18779.0,3892.8094899999996,,,
2019-07-17,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3904.0,,,,,,,,,,3860.5,,,,,,,,,,,,,99.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,240528214.02,61868.0,3887.7645,,,
2019-07-18,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3879.0,,,,,,,,,,3841.4225,,,,,,,,,,,,,78.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,26877497.22,6985.0,3847.88793,,,
2019-07-19,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3875.5,,,,,,,,,,3817.0173,,,,,,,,,,,,,86.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,116573672.6,30311.0,3845.9197200000003,,,
2019-07-22,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3866.0,,,,,,,,,,3749.6743,,,,,,,,,,,,,73.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,26748325.56,7127.0,3753.09746,,,
2019-07-23,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3808.35,,,,,,,,,,3747.0,,,,,,,,,,,,,85.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,20083107.69,5281.0,3802.8986299999997,,,
2019-07-24,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3808.3455,,,,,,,,,,3793.0,,,,,,,,,,,,,83.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,18280818.87,4810.0,3800.58605,,,
2019-07-25,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3872.5,,,,,,,,,,3786.5,,,,,,,,,,,,,17.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,179897204.42,47257.0,3806.78427,,,
2019-07-26,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3962.0,,,,,,,,,,3765.5,,,,,,,,,,,,,83.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,93320393.31,24286.0,3842.55922,,,
2019-07-29,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3785.84,,,,,,,,,,3780.0,,,,,,,,,,,,,72.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,14579371.78,3852.0,3784.88364,,,
2019-07-30,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3771.5,,,,,,,,,,3758.0,,,,,,,,,,,,,9.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,39911911.79,10596.0,3766.69609,,,
2019-07-31,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3796.0,,,,,,,,,,3753.0,,,,,,,,,,,,,9.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,11547118.91,3072.0,3758.8277700000003,,,
2019-08-01,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3790.0,,,,,,,,,,3735.0,,,,,,,,,,,,,13.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,27607558.86,7350.0,3756.1304600000003,,,
2019-08-02,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3762.9856,,,,,,,,,,3687.1188,,,,,,,,,,,,,65.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,39141231.74,10547.0,3711.12466,,,
2019-08-05,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3687.0,,,,,,,,,,3574.5,,,,,,,,,,,,,9.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,214225.5,59.0,3630.9406799999997,,,
2019-08-06,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3598.5,,,,,,,,,,3587.5,,,,,,,,,,,,,70.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,29726872.05,8278.0,3591.06935,,,
2019-08-07,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3615.0,,,,,,,,,,3526.0,,,,,,,,,,,,,74.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,307561469.29,87124.0,3530.15781,,,
2019-08-08,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3590.4,,,,,,,,,,3532.5,,,,,,,,,,,,,73.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,312310562.71,86991.0,3590.1479799999997,,,
2019-08-09,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3586.2984,,,,,,,,,,3526.6408,,,,,,,,,,,,,71.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,50372529.96,14149.0,3560.14771,,,
2019-08-12,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3560.0,,,,,,,,,,3548.5,,,,,,,,,,,,,9.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,636232.0,179.0,3554.3687200000004,,,
2019-08-13,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3601.71581,,,,,,,,,,3559.0,,,,,,,,,,,,,85.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,530166727.58,148360.0,3573.51529,,,
2019-08-14,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3634.0,,,,,,,,,,3573.5,,,,,,,,,,,,,10.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,437742.5,121.0,3617.70661,,,
2019-08-15,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3625.0,,,,,,,,,,3555.61004,,,,,,,,,,,,,15.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,92846042.25,25773.0,3602.45382,,,
2019-08-16,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3603.5,,,,,,,,,,3589.5,,,,,,,,,,,,,5.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,309520.0,86.0,3599.0697700000005,,,
2019-08-19,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3634.285,,,,,,,,,,3574.4741700000004,,,,,,,,,,,,,75.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,20338353.06,5606.0,3627.96166,,,
2019-08-20,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3623.0,,,,,,,,,,3593.0,,,,,,,,,,,,,4.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,187371.0,52.0,3603.28846,,,
2019-08-21,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3605.00032,,,,,,,,,,3569.7367,,,,,,,,,,,,,65.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,20175097.47,5644.0,3574.6097600000003,,,
2019-08-22,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3572.2621,,,,,,,,,,3531.25,,,,,,,,,,,,,81.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,18792966.06,5313.0,3537.1665799999996,,,
2019-08-23,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3541.0,,,,,,,,,,3525.5,,,,,,,,,,,,,6.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,354002604.5,100029.0,3538.9997399999997,,,
2019-08-26,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3540.5,,,,,,,,,,3519.5,,,,,,,,,,,,,12.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,239943.0,68.0,3528.5735299999997,,,
2019-08-27,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3539.5,,,,,,,,,,3527.5,,,,,,,,,,,,,8.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,106690251.0,30143.0,3539.47023,,,
2019-08-28,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3533.0,,,,,,,,,,3520.5,,,,,,,,,,,,,12.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,1280833.0,363.0,3528.46556,,,
2019-08-29,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3582.5,,,,,,,,,,3548.5,,,,,,,,,,,,,18.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,143251958.0,40183.0,3564.98912,,,
2019-08-30,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3691.305,,,,,,,,,,3580.0,,,,,,,,,,,,,70.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,25052892.16,6823.0,3671.8294,,,
2019-09-02,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3691.3041,,,,,,,,,,3654.71,,,,,,,,,,,,,89.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,386616846.77,105635.0,3659.9313399999996,,,
2019-09-03,,,,,SOTC,,,,,,,,,,RUR,,5.0,,,3657.2921,,,,,,,,,,3597.0027700000005,,,,,,,,,,,,,96.0,,,,,,,,1-01-60525-P,MGNT,Магнит ао,,,,,,common_share,31036240.71,8590.0,3613.06642,,,
